nuts2;date;tier
Molise;14/02/21;Yellow
Molise;15/02/21;Yellow
Molise;16/02/21;Yellow
Molise;17/02/21;Yellow
Molise;18/02/21;Yellow
Molise;19/02/21;Yellow
Molise;20/02/21;Yellow
Molise;21/02/21;Orange
Molise;22/02/21;Orange
Molise;23/02/21;Orange
Molise;24/02/21;Orange
Molise;25/02/21;Orange
Molise;26/02/21;Orange
Molise;27/02/21;Orange
Molise;28/02/21;Orange
Molise;01/03/21;Red
Molise;02/03/21;Red
Molise;03/03/21;Red
Molise;04/03/21;Red
Molise;05/03/21;Red
Molise;06/03/21;Red
Molise;07/03/21;Red
Molise;08/03/21;Red
Molise;09/03/21;Red
Molise;10/03/21;Red
Molise;11/03/21;Red
Molise;12/03/21;Red
Molise;13/03/21;Red
Molise;14/03/21;Red
Molise;15/03/21;Red
Molise;16/03/21;Red
Molise;17/03/21;Red
Molise;18/03/21;Red
Molise;19/03/21;Red
Molise;20/03/21;Red
Molise;21/03/21;Red
Molise;22/03/21;Orange
Molise;23/03/21;Orange
Molise;24/03/21;Orange
Molise;25/03/21;Orange
Molise;26/03/21;Orange
Molise;27/03/21;Orange
Molise;28/03/21;Orange
Molise;29/03/21;Orange
Molise;30/03/21;Orange
Molise;31/03/21;Orange
Molise;01/04/21;Orange
Molise;02/04/21;Orange
Molise;03/04/21;Red
Molise;04/04/21;Red
Molise;05/04/21;Red
Molise;06/04/21;Orange
Molise;07/04/21;Orange
Molise;08/04/21;Orange
Molise;09/04/21;Orange
Molise;10/04/21;Orange
Molise;11/04/21;Orange
Molise;12/04/21;Orange
Molise;13/04/21;Orange
Molise;14/04/21;Orange
Molise;15/04/21;Orange
Molise;16/04/21;Orange
Molise;17/04/21;Orange
Molise;18/04/21;Orange
Molise;19/04/21;Orange
Molise;20/04/21;Orange
Molise;21/04/21;Orange
Molise;22/04/21;Orange
Molise;23/04/21;Orange
Molise;24/04/21;Orange
Molise;25/04/21;Orange
Molise;26/04/21;Yellow
Molise;27/04/21;Yellow
Molise;28/04/21;Yellow
Molise;29/04/21;Yellow
Molise;30/04/21;Yellow
Molise;01/05/21;Yellow
Molise;02/05/21;Yellow
Molise;03/05/21;Yellow
Molise;04/05/21;Yellow
Molise;05/05/21;Yellow
Molise;06/05/21;Yellow
Molise;07/05/21;Yellow
Molise;08/05/21;Yellow
Molise;09/05/21;Yellow
Molise;10/05/21;Yellow
Molise;11/05/21;Yellow
Molise;12/05/21;Yellow
Molise;13/05/21;Yellow
Molise;14/05/21;Yellow
Molise;15/05/21;Yellow
Molise;16/05/21;Yellow
Molise;17/05/21;Yellow
Molise;18/05/21;Yellow
Molise;19/05/21;Yellow
Molise;20/05/21;Yellow
Molise;21/05/21;Yellow
Molise;22/05/21;Yellow
Molise;23/05/21;Yellow
Molise;24/05/21;Yellow
Molise;25/05/21;Yellow
Molise;26/05/21;Yellow
Molise;27/05/21;Yellow
Molise;28/05/21;Yellow
Molise;29/05/21;Yellow
Molise;30/05/21;Yellow
Molise;31/05/21;White
Molise;01/06/21;White
Molise;02/06/21;White
Molise;03/06/21;White
Molise;04/06/21;White
Molise;05/06/21;White
Molise;06/06/21;White
Molise;07/06/21;White
Molise;08/06/21;White
Molise;09/06/21;White
Molise;10/06/21;White
Molise;11/06/21;White
Molise;12/06/21;White
Molise;13/06/21;White
Molise;14/06/21;White
Molise;15/06/21;White
Molise;16/06/21;White
Molise;17/06/21;White
Molise;18/06/21;White
Molise;19/06/21;White
Molise;20/06/21;White
Molise;21/06/21;White
Molise;22/06/21;White
Molise;23/06/21;White
Molise;24/06/21;White
Molise;25/06/21;White
Molise;26/06/21;White
Molise;27/06/21;White
Molise;28/06/21;White
Molise;29/06/21;White
Molise;30/06/21;White
Molise;01/07/21;White
Molise;02/07/21;White
Molise;03/07/21;White
Molise;04/07/21;White
Molise;05/07/21;White
Molise;06/07/21;White
Molise;07/07/21;White
Molise;08/07/21;White
Molise;09/07/21;White
Molise;10/07/21;White
Molise;11/07/21;White
Molise;12/07/21;White
Molise;13/07/21;White
Molise;14/07/21;White
Molise;15/07/21;White
Molise;16/07/21;White
Molise;17/07/21;White
Molise;18/07/21;White
Molise;19/07/21;White
Molise;20/07/21;White
Molise;21/07/21;White
Molise;22/07/21;White
Molise;23/07/21;White
Molise;24/07/21;White
Molise;25/07/21;White
Molise;26/07/21;White
Molise;27/07/21;White
Molise;28/07/21;White
Molise;29/07/21;White
Molise;30/07/21;White
Molise;31/07/21;White
Molise;01/08/21;White
Molise;02/08/21;White
Molise;03/08/21;White
Molise;04/08/21;White
Molise;05/08/21;White
Molise;06/08/21;White
Molise;07/08/21;White
Molise;08/08/21;White
Molise;09/08/21;White
Molise;10/08/21;White
Molise;11/08/21;White
Molise;12/08/21;White
Molise;13/08/21;White
Molise;14/08/21;White
Molise;15/08/21;White
Molise;16/08/21;White
Molise;17/08/21;White
Molise;18/08/21;White
Molise;19/08/21;White
Molise;20/08/21;White
Molise;21/08/21;White
Molise;22/08/21;White
Molise;23/08/21;White
Molise;24/08/21;White
Molise;25/08/21;White
Molise;26/08/21;White
Molise;27/08/21;White
Molise;28/08/21;White
Molise;29/08/21;White
Molise;30/08/21;White
Molise;31/08/21;White
Molise;01/09/21;White
Molise;02/09/21;White
Molise;03/09/21;White
Molise;04/09/21;White
Molise;05/09/21;White
Molise;06/09/21;White
Molise;07/09/21;White
Molise;08/09/21;White
Molise;09/09/21;White
Molise;10/09/21;White
Molise;11/09/21;White
Molise;12/09/21;White
Molise;13/09/21;White
Molise;14/09/21;White
Molise;15/09/21;White
Molise;16/09/21;White
Molise;17/09/21;White
Molise;18/09/21;White
Molise;19/09/21;White
Molise;20/09/21;White
Molise;21/09/21;White
Molise;22/09/21;White
Molise;23/09/21;White
Molise;24/09/21;White
Molise;25/09/21;White
Molise;26/09/21;White
Molise;27/09/21;White
Molise;28/09/21;White
Molise;29/09/21;White
Molise;30/09/21;White
Molise;01/10/21;White
Molise;02/10/21;White
Molise;03/10/21;White
Molise;04/10/21;White
Molise;05/10/21;White
Molise;06/10/21;White
Molise;07/10/21;White
Molise;08/10/21;White
Molise;09/10/21;White
Molise;10/10/21;White
Molise;11/10/21;White
Molise;12/10/21;White
Molise;13/10/21;White
Molise;14/10/21;White
Molise;15/10/21;White
Molise;16/10/21;White
Molise;17/10/21;White
Molise;18/10/21;White
Molise;19/10/21;White
Molise;20/10/21;White
Molise;21/10/21;White
Molise;22/10/21;White
Molise;23/10/21;White
Molise;24/10/21;White
Molise;25/10/21;White
Molise;26/10/21;White
Molise;27/10/21;White
Molise;28/10/21;White
Molise;29/10/21;White
Molise;30/10/21;White
Molise;31/10/21;White
Molise;01/11/21;White
Molise;02/11/21;White
Molise;03/11/21;White
Molise;04/11/21;White
Molise;05/11/21;White
Molise;06/11/21;White
Molise;07/11/21;White
Molise;08/11/21;White
Molise;09/11/21;White
Molise;10/11/21;White
Molise;11/11/21;White
Molise;12/11/21;White
Molise;13/11/21;White
Molise;14/11/21;White
Molise;15/11/21;White
Molise;16/11/21;White
Molise;17/11/21;White
Molise;18/11/21;White
Molise;19/11/21;White
Molise;20/11/21;White
Molise;21/11/21;White
Molise;22/11/21;White
Molise;23/11/21;White
Molise;24/11/21;White
Molise;25/11/21;White
Molise;26/11/21;White
Molise;27/11/21;White
Molise;28/11/21;White
Molise;29/11/21;White
Molise;30/11/21;White
Molise;01/12/21;White
Molise;02/12/21;White
Molise;03/12/21;White
Molise;04/12/21;White
Molise;05/12/21;White
Molise;06/12/21;White
Molise;07/12/21;White
Molise;08/12/21;White
Molise;09/12/21;White
Molise;10/12/21;White
Molise;11/12/21;White
Molise;12/12/21;White
Molise;13/12/21;White
Molise;14/12/21;White
Molise;15/12/21;White
Molise;16/12/21;White
Molise;17/12/21;White
Molise;18/12/21;White
Molise;19/12/21;White
Molise;20/12/21;White
Molise;21/12/21;White
Molise;22/12/21;White
Molise;23/12/21;White
Molise;24/12/21;White
Molise;25/12/21;White
Molise;26/12/21;White
Molise;27/12/21;White
Molise;28/12/21;White
Molise;29/12/21;White
Molise;30/12/21;White
Molise;31/12/21;White
Molise;01/01/22;White
Molise;02/01/22;White
Molise;03/01/22;White
Molise;04/01/22;White
Molise;05/01/22;White
Molise;06/01/22;White
Molise;07/01/22;White
Molise;08/01/22;White
Molise;09/01/22;White
Molise;10/01/22;White
Molise;11/01/22;White
Molise;12/01/22;White
Molise;13/01/22;White
Molise;14/01/22;White
Molise;15/01/22;White
Molise;16/01/22;White
Molise;17/01/22;White
Molise;18/01/22;White
Molise;19/01/22;White
Molise;20/01/22;White
Molise;21/01/22;White
Molise;22/01/22;White
Molise;23/01/22;White
Molise;24/01/22;White
Molise;25/01/22;White
Molise;26/01/22;White
Molise;27/01/22;White
Molise;28/01/22;White
Molise;29/01/22;White
Molise;30/01/22;White
Molise;31/01/22;White
Molise;01/02/22;White
Molise;02/02/22;White
Molise;03/02/22;White
Molise;04/02/22;White
Molise;05/02/22;White
Molise;06/02/22;White
Molise;07/02/22;White
Molise;08/02/22;White
Molise;09/02/22;White
Molise;10/02/22;White
Molise;11/02/22;White
Molise;12/02/22;White
Molise;13/02/22;White
Molise;14/02/22;Yellow
Molise;15/02/22;Yellow
Molise;16/02/22;Yellow
Molise;17/02/22;Yellow
Molise;18/02/22;Yellow
Molise;19/02/22;Yellow
Molise;20/02/22;Yellow
Molise;21/02/22;Yellow
Molise;22/02/22;Yellow
Molise;23/02/22;Yellow
Molise;24/02/22;Yellow
Molise;25/02/22;Yellow
Molise;26/02/22;Yellow
Molise;27/02/22;Yellow
Molise;28/02/22;Yellow
Molise;01/03/22;Yellow
Molise;02/03/22;Yellow
Molise;03/03/22;Yellow
Molise;04/03/22;Yellow
Molise;05/03/22;Yellow
Molise;06/03/22;Yellow
Molise;07/03/22;Yellow
Molise;08/03/22;Yellow
Molise;09/03/22;Yellow
Molise;10/03/22;Yellow
Molise;11/03/22;Yellow
Molise;12/03/22;Yellow
Molise;13/03/22;Yellow
Molise;14/03/22;White
Molise;15/03/22;White
Molise;16/03/22;White
Molise;17/03/22;White
Molise;18/03/22;White
Molise;19/03/22;White
Molise;20/03/22;White
Molise;21/03/22;White
Molise;22/03/22;White
Molise;23/03/22;White
Molise;24/03/22;White
Molise;25/03/22;White
Molise;26/03/22;White
Molise;27/03/22;White
Molise;28/03/22;White
Molise;29/03/22;White
Molise;30/03/22;White
Molise;31/03/22;White
Piemonte;06/11/20;Red
Piemonte;07/11/20;Red
Piemonte;08/11/20;Red
Piemonte;09/11/20;Red
Piemonte;10/11/20;Red
Piemonte;11/11/20;Red
Piemonte;12/11/20;Red
Piemonte;13/11/20;Red
Piemonte;14/11/20;Red
Piemonte;15/11/20;Red
Piemonte;16/11/20;Red
Piemonte;17/11/20;Red
Piemonte;18/11/20;Red
Piemonte;19/11/20;Red
Piemonte;20/11/20;Red
Piemonte;21/11/20;Red
Piemonte;22/11/20;Red
Piemonte;23/11/20;Red
Piemonte;24/11/20;Red
Piemonte;25/11/20;Red
Piemonte;26/11/20;Red
Piemonte;27/11/20;Red
Piemonte;28/11/20;Red
Piemonte;29/11/20;Orange
Piemonte;30/11/20;Orange
Piemonte;01/12/20;Orange
Piemonte;02/12/20;Orange
Piemonte;03/12/20;Orange
Piemonte;04/12/20;Orange
Piemonte;05/12/20;Orange
Piemonte;06/12/20;Orange
Piemonte;07/12/20;Orange
Piemonte;08/12/20;Orange
Piemonte;09/12/20;Orange
Piemonte;10/12/20;Orange
Piemonte;11/12/20;Orange
Piemonte;12/12/20;Orange
Piemonte;13/12/20;Orange
Piemonte;14/12/20;Orange
Piemonte;15/12/20;Orange
Piemonte;16/12/20;Orange
Piemonte;17/12/20;Orange
Piemonte;18/12/20;Orange
Piemonte;19/12/20;Orange
Piemonte;20/12/20;Orange
Piemonte;21/12/20;Orange
Piemonte;22/12/20;Orange
Piemonte;23/12/20;Orange
Piemonte;24/12/20;Red
Piemonte;25/12/20;Red
Piemonte;26/12/20;Red
Piemonte;27/12/20;Red
Piemonte;28/12/20;Orange
Piemonte;29/12/20;Orange
Piemonte;30/12/20;Orange
Piemonte;31/12/20;Red
Piemonte;01/01/21;Red
Piemonte;02/01/21;Red
Piemonte;03/01/21;Red
Piemonte;04/01/21;Orange
Piemonte;05/01/21;Red
Piemonte;06/01/21;Red
Piemonte;07/01/21;Yellow
Piemonte;08/01/21;Yellow
Piemonte;09/01/21;Orange
Piemonte;10/01/21;Orange
Piemonte;11/01/21;Yellow
Piemonte;12/01/21;Yellow
Piemonte;13/01/21;Yellow
Piemonte;14/01/21;Yellow
Piemonte;15/01/21;Yellow
Piemonte;16/01/21;Yellow
Piemonte;17/01/21;Orange
Piemonte;18/01/21;Orange
Piemonte;19/01/21;Orange
Piemonte;20/01/21;Orange
Piemonte;21/01/21;Orange
Piemonte;22/01/21;Orange
Piemonte;23/01/21;Orange
Piemonte;24/01/21;Orange
Piemonte;25/01/21;Orange
Piemonte;26/01/21;Orange
Piemonte;27/01/21;Orange
Piemonte;28/01/21;Orange
Piemonte;29/01/21;Orange
Piemonte;30/01/21;Orange
Piemonte;31/01/21;Orange
Piemonte;01/02/21;Yellow
Piemonte;02/02/21;Yellow
Piemonte;03/02/21;Yellow
Piemonte;04/02/21;Yellow
Piemonte;05/02/21;Yellow
Piemonte;06/02/21;Yellow
Piemonte;07/02/21;Yellow
Piemonte;08/02/21;Yellow
Piemonte;09/02/21;Yellow
Piemonte;10/02/21;Yellow
Piemonte;11/02/21;Yellow
Piemonte;12/02/21;Yellow
Piemonte;13/02/21;Yellow
Piemonte;14/02/21;Yellow
Piemonte;15/02/21;Yellow
Piemonte;16/02/21;Yellow
Piemonte;17/02/21;Yellow
Piemonte;18/02/21;Yellow
Piemonte;19/02/21;Yellow
Piemonte;20/02/21;Yellow
Piemonte;21/02/21;Yellow
Piemonte;22/02/21;Yellow
Piemonte;23/02/21;Yellow
Piemonte;24/02/21;Yellow
Piemonte;25/02/21;Yellow
Piemonte;26/02/21;Yellow
Piemonte;27/02/21;Yellow
Piemonte;28/02/21;Yellow
Piemonte;01/03/21;Orange
Piemonte;02/03/21;Orange
Piemonte;03/03/21;Orange
Piemonte;04/03/21;Orange
Piemonte;05/03/21;Orange
Piemonte;06/03/21;Orange
Piemonte;07/03/21;Orange
Piemonte;08/03/21;Orange
Piemonte;09/03/21;Orange
Piemonte;10/03/21;Orange
Piemonte;11/03/21;Orange
Piemonte;12/03/21;Orange
Piemonte;13/03/21;Orange
Piemonte;14/03/21;Orange
Piemonte;15/03/21;Red
Piemonte;16/03/21;Red
Piemonte;17/03/21;Red
Piemonte;18/03/21;Red
Piemonte;19/03/21;Red
Piemonte;20/03/21;Red
Piemonte;21/03/21;Red
Piemonte;22/03/21;Red
Piemonte;23/03/21;Red
Piemonte;24/03/21;Red
Piemonte;25/03/21;Red
Piemonte;26/03/21;Red
Piemonte;27/03/21;Red
Piemonte;28/03/21;Red
Piemonte;29/03/21;Red
Piemonte;30/03/21;Red
Piemonte;31/03/21;Red
Piemonte;01/04/21;Red
Piemonte;02/04/21;Red
Piemonte;03/04/21;Red
Piemonte;04/04/21;Red
Piemonte;05/04/21;Red
Piemonte;06/04/21;Red
Piemonte;07/04/21;Red
Piemonte;08/04/21;Red
Piemonte;09/04/21;Red
Piemonte;10/04/21;Red
Piemonte;11/04/21;Red
Piemonte;12/04/21;Orange
Piemonte;13/04/21;Orange
Piemonte;14/04/21;Orange
Piemonte;15/04/21;Orange
Piemonte;16/04/21;Orange
Piemonte;17/04/21;Orange
Piemonte;18/04/21;Orange
Piemonte;19/04/21;Orange
Piemonte;20/04/21;Orange
Piemonte;21/04/21;Orange
Piemonte;22/04/21;Orange
Piemonte;23/04/21;Orange
Piemonte;24/04/21;Orange
Piemonte;25/04/21;Orange
Piemonte;26/04/21;Yellow
Piemonte;27/04/21;Yellow
Piemonte;28/04/21;Yellow
Piemonte;29/04/21;Yellow
Piemonte;30/04/21;Yellow
Piemonte;01/05/21;Yellow
Piemonte;02/05/21;Yellow
Piemonte;03/05/21;Yellow
Piemonte;04/05/21;Yellow
Piemonte;05/05/21;Yellow
Piemonte;06/05/21;Yellow
Piemonte;07/05/21;Yellow
Piemonte;08/05/21;Yellow
Piemonte;09/05/21;Yellow
Piemonte;10/05/21;Yellow
Piemonte;11/05/21;Yellow
Piemonte;12/05/21;Yellow
Piemonte;13/05/21;Yellow
Piemonte;14/05/21;Yellow
Piemonte;15/05/21;Yellow
Piemonte;16/05/21;Yellow
Piemonte;17/05/21;Yellow
Piemonte;18/05/21;Yellow
Piemonte;19/05/21;Yellow
Piemonte;20/05/21;Yellow
Piemonte;21/05/21;Yellow
Piemonte;22/05/21;Yellow
Piemonte;23/05/21;Yellow
Piemonte;24/05/21;Yellow
Piemonte;25/05/21;Yellow
Piemonte;26/05/21;Yellow
Piemonte;27/05/21;Yellow
Piemonte;28/05/21;Yellow
Piemonte;29/05/21;Yellow
Piemonte;30/05/21;Yellow
Piemonte;31/05/21;Yellow
Piemonte;01/06/21;Yellow
Piemonte;02/06/21;Yellow
Piemonte;03/06/21;Yellow
Piemonte;04/06/21;Yellow
Piemonte;05/06/21;Yellow
Piemonte;06/06/21;Yellow
Piemonte;07/06/21;Yellow
Piemonte;08/06/21;Yellow
Piemonte;09/06/21;Yellow
Piemonte;10/06/21;Yellow
Piemonte;11/06/21;Yellow
Piemonte;12/06/21;Yellow
Piemonte;13/06/21;Yellow
Piemonte;14/06/21;White
Piemonte;15/06/21;White
Piemonte;16/06/21;White
Piemonte;17/06/21;White
Piemonte;18/06/21;White
Piemonte;19/06/21;White
Piemonte;20/06/21;White
Piemonte;21/06/21;White
Piemonte;22/06/21;White
Piemonte;23/06/21;White
Piemonte;24/06/21;White
Piemonte;25/06/21;White
Piemonte;26/06/21;White
Piemonte;27/06/21;White
Piemonte;28/06/21;White
Piemonte;29/06/21;White
Piemonte;30/06/21;White
Piemonte;01/07/21;White
Piemonte;02/07/21;White
Piemonte;03/07/21;White
Piemonte;04/07/21;White
Piemonte;05/07/21;White
Piemonte;06/07/21;White
Piemonte;07/07/21;White
Piemonte;08/07/21;White
Piemonte;09/07/21;White
Piemonte;10/07/21;White
Piemonte;11/07/21;White
Piemonte;12/07/21;White
Piemonte;13/07/21;White
Piemonte;14/07/21;White
Piemonte;15/07/21;White
Piemonte;16/07/21;White
Piemonte;17/07/21;White
Piemonte;18/07/21;White
Piemonte;19/07/21;White
Piemonte;20/07/21;White
Piemonte;21/07/21;White
Piemonte;22/07/21;White
Piemonte;23/07/21;White
Piemonte;24/07/21;White
Piemonte;25/07/21;White
Piemonte;26/07/21;White
Piemonte;27/07/21;White
Piemonte;28/07/21;White
Piemonte;29/07/21;White
Piemonte;30/07/21;White
Piemonte;31/07/21;White
Piemonte;01/08/21;White
Piemonte;02/08/21;White
Piemonte;03/08/21;White
Piemonte;04/08/21;White
Piemonte;05/08/21;White
Piemonte;06/08/21;White
Piemonte;07/08/21;White
Piemonte;08/08/21;White
Piemonte;09/08/21;White
Piemonte;10/08/21;White
Piemonte;11/08/21;White
Piemonte;12/08/21;White
Piemonte;13/08/21;White
Piemonte;14/08/21;White
Piemonte;15/08/21;White
Piemonte;16/08/21;White
Piemonte;17/08/21;White
Piemonte;18/08/21;White
Piemonte;19/08/21;White
Piemonte;20/08/21;White
Piemonte;21/08/21;White
Piemonte;22/08/21;White
Piemonte;23/08/21;White
Piemonte;24/08/21;White
Piemonte;25/08/21;White
Piemonte;26/08/21;White
Piemonte;27/08/21;White
Piemonte;28/08/21;White
Piemonte;29/08/21;White
Piemonte;30/08/21;White
Piemonte;31/08/21;White
Piemonte;01/09/21;White
Piemonte;02/09/21;White
Piemonte;03/09/21;White
Piemonte;04/09/21;White
Piemonte;05/09/21;White
Piemonte;06/09/21;White
Piemonte;07/09/21;White
Piemonte;08/09/21;White
Piemonte;09/09/21;White
Piemonte;10/09/21;White
Piemonte;11/09/21;White
Piemonte;12/09/21;White
Piemonte;13/09/21;White
Piemonte;14/09/21;White
Piemonte;15/09/21;White
Piemonte;16/09/21;White
Piemonte;17/09/21;White
Piemonte;18/09/21;White
Piemonte;19/09/21;White
Piemonte;20/09/21;White
Piemonte;21/09/21;White
Piemonte;22/09/21;White
Piemonte;23/09/21;White
Piemonte;24/09/21;White
Piemonte;25/09/21;White
Piemonte;26/09/21;White
Piemonte;27/09/21;White
Piemonte;28/09/21;White
Piemonte;29/09/21;White
Piemonte;30/09/21;White
Piemonte;01/10/21;White
Piemonte;02/10/21;White
Piemonte;03/10/21;White
Piemonte;04/10/21;White
Piemonte;05/10/21;White
Piemonte;06/10/21;White
Piemonte;07/10/21;White
Piemonte;08/10/21;White
Piemonte;09/10/21;White
Piemonte;10/10/21;White
Piemonte;11/10/21;White
Piemonte;12/10/21;White
Piemonte;13/10/21;White
Piemonte;14/10/21;White
Piemonte;15/10/21;White
Piemonte;16/10/21;White
Piemonte;17/10/21;White
Piemonte;18/10/21;White
Piemonte;19/10/21;White
Piemonte;20/10/21;White
Piemonte;21/10/21;White
Piemonte;22/10/21;White
Piemonte;23/10/21;White
Piemonte;24/10/21;White
Piemonte;25/10/21;White
Piemonte;26/10/21;White
Piemonte;27/10/21;White
Piemonte;28/10/21;White
Piemonte;29/10/21;White
Piemonte;30/10/21;White
Piemonte;31/10/21;White
Piemonte;01/11/21;White
Piemonte;02/11/21;White
Piemonte;03/11/21;White
Piemonte;04/11/21;White
Piemonte;05/11/21;White
Piemonte;06/11/21;White
Piemonte;07/11/21;White
Piemonte;08/11/21;White
Piemonte;09/11/21;White
Piemonte;10/11/21;White
Piemonte;11/11/21;White
Piemonte;12/11/21;White
Piemonte;13/11/21;White
Piemonte;14/11/21;White
Piemonte;15/11/21;White
Piemonte;16/11/21;White
Piemonte;17/11/21;White
Piemonte;18/11/21;White
Piemonte;19/11/21;White
Piemonte;20/11/21;White
Piemonte;21/11/21;White
Piemonte;22/11/21;White
Piemonte;23/11/21;White
Piemonte;24/11/21;White
Piemonte;25/11/21;White
Piemonte;26/11/21;White
Piemonte;27/11/21;White
Piemonte;28/11/21;White
Piemonte;29/11/21;White
Piemonte;30/11/21;White
Piemonte;01/12/21;White
Piemonte;02/12/21;White
Piemonte;03/12/21;White
Piemonte;04/12/21;White
Piemonte;05/12/21;White
Piemonte;06/12/21;White
Piemonte;07/12/21;White
Piemonte;08/12/21;White
Piemonte;09/12/21;White
Piemonte;10/12/21;White
Piemonte;11/12/21;White
Piemonte;12/12/21;White
Piemonte;13/12/21;White
Piemonte;14/12/21;White
Piemonte;15/12/21;White
Piemonte;16/12/21;White
Piemonte;17/12/21;White
Piemonte;18/12/21;White
Piemonte;19/12/21;White
Piemonte;20/12/21;White
Piemonte;21/12/21;White
Piemonte;22/12/21;White
Piemonte;23/12/21;White
Piemonte;24/12/21;White
Piemonte;25/12/21;White
Piemonte;26/12/21;White
Piemonte;27/12/21;White
Piemonte;28/12/21;White
Piemonte;29/12/21;White
Piemonte;30/12/21;White
Piemonte;31/12/21;White
Piemonte;01/01/22;White
Piemonte;02/01/22;White
Piemonte;03/01/22;Yellow
Piemonte;04/01/22;Yellow
Piemonte;05/01/22;Yellow
Piemonte;06/01/22;Yellow
Piemonte;07/01/22;Yellow
Piemonte;08/01/22;Yellow
Piemonte;09/01/22;Yellow
Piemonte;10/01/22;Yellow
Piemonte;11/01/22;Yellow
Piemonte;12/01/22;Yellow
Piemonte;13/01/22;Yellow
Piemonte;14/01/22;Yellow
Piemonte;15/01/22;Yellow
Piemonte;16/01/22;Yellow
Piemonte;17/01/22;Yellow
Piemonte;18/01/22;Yellow
Piemonte;19/01/22;Yellow
Piemonte;20/01/22;Yellow
Piemonte;21/01/22;Yellow
Piemonte;22/01/22;Yellow
Piemonte;23/01/22;Yellow
Piemonte;24/01/22;Orange
Piemonte;25/01/22;Orange
Piemonte;26/01/22;Orange
Piemonte;27/01/22;Orange
Piemonte;28/01/22;Orange
Piemonte;29/01/22;Orange
Piemonte;30/01/22;Orange
Piemonte;31/01/22;Orange
